edge_id,transaction_id_a,transaction_id_b,shared_attribute_type,edge_weight,is_true_ring_pair
35460,4347201,5445871,device,2.0,False
35461,4347201,5987142,device,2.0,False
35462,4347201,6919663,device,2.0,False
35463,4347201,7138824,device,2.0,False
35464,4347201,7244945,device,2.0,False
35465,4347201,8520501,device,2.0,False
35466,4347201,9274282,device,2.0,False
35467,4347201,9509633,device,2.0,False
35468,4347201,10139296,device,2.0,False
35469,4347201,10160130,device,2.0,False
35470,4347201,10521056,device,2.0,False
35471,4347201,10931365,device,2.0,False
35472,4347201,11000188,device,2.0,False
35473,4347201,12609368,device,2.0,False
35474,4347201,12805063,device,2.0,False
35475,4347201,13132107,device,2.0,False
35476,4347201,13218416,device,2.0,False
35477,4347201,13609344,device,2.0,False
35478,4347201,13954843,device,2.0,False
35479,4347201,14076634,device,2.0,False
35480,4347201,14078726,device,2.0,False
35481,4347201,15301414,device,2.0,False
35482,4347201,15309196,device,2.0,False
35483,4347201,15397003,device,2.0,False
35484,4347201,16174226,device,2.0,False
35485,4347201,16669413,device,2.0,False
35486,4347201,16748372,device,2.0,False
35487,4347474,10478408,card_addr,1.0,False
35488,4347649,10263014,device,2.0,False
35489,4347649,10576992,device,2.0,False
35490,4347649,11142141,device,2.0,False
35491,4347649,11370509,device,2.0,False
35492,4347649,14744639,device,2.0,False
35493,4347959,4972299,device,2.0,False
35494,4348894,6717198,card_addr,1.0,False
35495,4349346,8916917,card_addr,1.0,False
35496,4349622,8652816,card_addr,1.0,False
35497,4349678,11140998,card_addr,1.0,False
35498,4351582,6775124,device,2.0,False
35499,4351582,10297738,device,2.0,False
35500,4351840,4355533,device,2.0,False
35501,4351840,4448208,device,2.0,False
35502,4351840,5334997,device,2.0,False
35503,4351840,6504538,device,2.0,False
35504,4351840,7326671,device,2.0,False
35505,4351840,7733490,device,2.0,False
35506,4351840,8398384,device,2.0,False
35507,4351840,8488943,device,2.0,False
35508,4351840,8984064,device,2.0,False
35509,4351840,9398839,device,2.0,False
35510,4351840,10013300,device,2.0,False
35511,4351840,10170652,device,2.0,False
35512,4351840,10586161,device,2.0,False
35513,4351840,10593585,device,2.0,False
35514,4351840,11212624,device,2.0,False
35515,4351840,11995002,device,2.0,False
35516,4351840,12055804,device,2.0,False
35517,4351840,12151100,device,2.0,False
35518,4351840,14164279,device,2.0,False
35519,4351840,14373811,device,2.0,False
35520,4351840,15116469,device,2.0,False
35521,4351840,15656927,device,2.0,False
35522,4351840,15667876,device,2.0,False
35523,4351840,15975208,device,2.0,False
35524,4351840,16457057,device,2.0,False
35525,4352746,4559081,device,2.0,False
35526,4352746,5999537,device,2.0,False
35527,4352746,6121051,device,2.0,False
35528,4352746,10317791,device,2.0,False
35529,4352951,5532475,device,2.0,False
35530,4352951,5701633,device,2.0,False
35531,4352951,6182909,device,2.0,False
35532,4352951,6293097,device,2.0,False
35533,4352951,6433818,device,2.0,False
35534,4352951,6502650,device,2.0,False
35535,4352951,6647687,device,2.0,False
35536,4352951,7068890,device,2.0,False
35537,4352951,7626584,device,2.0,False
35538,4352951,7707500,device,2.0,False
35539,4352951,8344759,device,2.0,False
35540,4352951,8956365,device,2.0,False
35541,4352951,9832103,device,2.0,False
35542,4352951,11410452,device,2.0,False
35543,4352951,11477277,device,2.0,False
35544,4352951,11951429,device,2.0,False
35545,4352951,12005391,device,2.0,False
35546,4352951,12262587,device,2.0,False
35547,4352951,12765682,device,2.0,False
35548,4352951,12771690,device,2.0,False
35549,4352951,13538060,device,2.0,False
35550,4352951,14574451,device,2.0,False
35551,4352951,14972018,device,2.0,False
35552,4352951,15018344,device,2.0,False
35553,4352951,15508002,device,2.0,False
35554,4352951,15690315,device,2.0,False
35555,4352951,16438335,device,2.0,False
35556,4353051,4492629,device,2.0,False
35557,4353051,5743262,device,2.0,False
35558,4353051,5756103,device,2.0,False
35559,4353051,6237345,device,2.0,False
35560,4353051,7060051,device,2.0,False
35561,4353051,7255020,device,2.0,False
35562,4353051,8010442,device,2.0,False
35563,4353051,8460424,device,2.0,False
35564,4353051,8563618,device,2.0,False
35565,4353051,8643165,device,2.0,False
35566,4353051,9425219,device,2.0,False
35567,4353051,9568962,device,2.0,False
35568,4353051,10272089,device,2.0,False
35569,4353051,11832660,device,2.0,False
35570,4353051,11875555,device,2.0,False
35571,4353051,12077435,device,2.0,False
35572,4353051,15165243,device,2.0,False
35573,4353051,16151627,device,2.0,False
35574,4353051,16399021,device,2.0,False
35575,4353767,16552727,card_addr,1.0,False
35576,4354328,7242834,card_addr,1.0,False
35577,4354328,8631693,card_addr,1.0,False
35578,4354747,11774833,card_addr,1.0,False
35579,4355533,4448208,device,2.0,False
35580,4355533,5334997,device,2.0,False
35581,4355533,6504538,device,2.0,False
35582,4355533,7326671,device,2.0,False
35583,4355533,7733490,device,2.0,False
35584,4355533,8398384,device,2.0,False
35585,4355533,8488943,device,2.0,False
35586,4355533,8984064,device,2.0,False
35587,4355533,9398839,device,2.0,False
35588,4355533,10013300,device,2.0,False
35589,4355533,10170652,device,2.0,False
35590,4355533,10586161,device,2.0,False
35591,4355533,10593585,device,2.0,False
35592,4355533,11212624,device,2.0,False
35593,4355533,11995002,device,2.0,False
35594,4355533,12055804,device,2.0,False
35595,4355533,12151100,device,2.0,False
35596,4355533,14164279,device,2.0,False
35597,4355533,14373811,device,2.0,False
35598,4355533,15116469,device,2.0,False
35599,4355533,15656927,device,2.0,False
35600,4355533,15667876,device,2.0,False
35601,4355533,15975208,device,2.0,False
35602,4355533,16457057,device,2.0,False
35603,4355556,4797894,card_addr,1.0,False
35604,4355927,4888612,device,2.0,False
35605,4355927,5079724,device,2.0,False
35606,4355927,5494310,device,2.0,False
35607,4355927,6290791,device,2.0,False
35608,4355927,6431337,device,2.0,False
35609,4355927,7078502,device,2.0,False
35610,4355927,8631322,device,2.0,False
35611,4355927,8791506,device,2.0,False
35612,4355927,10026907,device,2.0,False
35613,4355927,11517452,device,2.0,False
35614,4355927,11966882,device,2.0,False
35615,4355927,12415349,device,2.0,False
35616,4355927,12668258,device,2.0,False
35617,4355927,12840376,device,2.0,False
35618,4355927,15100398,device,2.0,False
35619,4355927,15207005,device,2.0,False
35620,4355927,15947428,device,2.0,False
35621,4355927,16689006,device,2.0,False
35622,4355965,8130729,card_addr,1.0,False
35623,4356431,5014257,device,2.0,False
35624,4356431,9014908,device,2.0,False
35625,4356431,12727696,device,2.0,False
35626,4356431,12796879,device,2.0,False
35627,4356523,13247534,card_addr,1.0,False
35628,4357907,16032322,card_addr,1.0,False
35629,4358691,5815781,device,2.0,False
35630,4358691,5845347,device,2.0,False
35631,4358691,5981621,device,2.0,False
35632,4358691,6046033,device,2.0,False
35633,4358691,6654500,device,2.0,False
35634,4358691,6787747,device,2.0,False
35635,4358691,6915572,device,2.0,False
35636,4358691,7438297,device,2.0,False
35637,4358691,8166294,device,2.0,False
35638,4358691,8307088,device,2.0,False
35639,4358691,8426885,device,2.0,False
35640,4358691,8514811,device,2.0,False
35641,4358691,9286939,device,2.0,False
35642,4358691,9772184,device,2.0,False
35643,4358691,9966453,device,2.0,False
35644,4358691,10846738,device,2.0,False
35645,4358691,11897481,device,2.0,False
35646,4358691,12292702,device,2.0,False
35647,4358691,13827022,device,2.0,False
35648,4358691,15422091,device,2.0,False
35649,4358691,15483571,device,2.0,False
35650,4358865,12787884,card_addr,1.0,False
35651,4359726,6108651,card_addr,1.0,False
35652,4359864,16221884,card_addr,1.0,False
35653,4360290,15855046,card_addr,1.0,False
35654,4360367,5445871,device,2.0,False
35655,4360367,5987142,device,2.0,False
35656,4360367,6919663,device,2.0,False
35657,4360367,7138824,device,2.0,False
35658,4360367,7244945,device,2.0,False
35659,4360367,8520501,device,2.0,False
35660,4360367,9274282,device,2.0,False
35661,4360367,9509633,device,2.0,False
35662,4360367,10139296,device,2.0,False
35663,4360367,10160130,device,2.0,False
35664,4360367,10521056,device,2.0,False
35665,4360367,10931365,device,2.0,False
35666,4360367,11000188,device,2.0,False
35667,4360367,12609368,device,2.0,False
35668,4360367,12805063,device,2.0,False
35669,4360367,13132107,device,2.0,False
35670,4360367,13218416,device,2.0,False
35671,4360367,13609344,device,2.0,False
35672,4360367,13954843,device,2.0,False
35673,4360367,14076634,device,2.0,False
35674,4360367,14078726,device,2.0,False
35675,4360367,15301414,device,2.0,False
35676,4360367,15309196,device,2.0,False
35677,4360367,15397003,device,2.0,False
35678,4360367,16174226,device,2.0,False
35679,4360367,16669413,device,2.0,False
35680,4360367,16748372,device,2.0,False
35681,4361118,11547669,device,2.0,False
35682,4361118,13426839,device,2.0,False
35683,4361118,14185126,device,2.0,False
35684,4361118,14511323,device,2.0,False
35685,4361118,14700029,device,2.0,False
35686,4361118,15259109,device,2.0,False
35687,4361118,15445125,device,2.0,False
35688,4361182,10964535,card_addr,1.0,False
35689,4361856,5036453,device,2.0,False
35690,4361856,6894678,device,2.0,False
35691,4361856,8880492,card_addr,1.0,False
35692,4361856,9086029,device,2.0,False
35693,4361856,9435822,device,2.0,False
35694,4361856,13791583,device,2.0,False
35695,4361856,13799469,device,2.0,False
35696,4361856,15900786,device,2.0,False
35697,4361856,16184073,device,2.0,False
35698,4362078,8021310,card_addr,1.0,False
35699,4364905,5344381,device,2.0,False
35700,4364905,7374716,device,2.0,False
35701,4364905,7781367,device,2.0,False
35702,4364905,8358048,device,2.0,False
35703,4364905,10400400,device,2.0,False
35704,4364905,11490858,device,2.0,False
35705,4364905,15193009,device,2.0,False
35706,4364905,15239710,device,2.0,False
35707,4364905,15861012,device,2.0,False
35708,4367007,4819407,device,2.0,False
35709,4367007,5539403,device,2.0,False
35710,4367007,5836919,device,2.0,False
35711,4367007,6128703,device,2.0,False
35712,4367007,6153854,device,2.0,False
35713,4367007,6264680,device,2.0,False
35714,4367007,6442270,device,2.0,False
35715,4367007,8165527,device,2.0,False
35716,4367007,9544361,device,2.0,False
35717,4367007,10310066,device,2.0,False
35718,4367007,11271748,device,2.0,False
35719,4367007,11816187,device,2.0,False
35720,4367007,12688672,device,2.0,False
35721,4367007,13376554,device,2.0,False
35722,4368644,14460944,card_addr,1.0,False
35723,4368831,5047271,device,2.0,False
35724,4368831,5226338,device,2.0,False
35725,4368831,5322694,device,2.0,False
35726,4368831,5658156,device,2.0,False
35727,4368831,5805930,device,2.0,False
35728,4368831,7508088,device,2.0,False
35729,4368831,7977242,device,2.0,False
35730,4368831,8257052,device,2.0,False
35731,4368831,8837909,device,2.0,False
35732,4368831,9506093,device,2.0,False
35733,4368831,9679274,device,2.0,False
35734,4368831,11985075,device,2.0,False
35735,4368831,12166020,device,2.0,False
35736,4368831,12349446,device,2.0,False
35737,4368831,14191355,device,2.0,False
35738,4369756,6093576,card_addr,1.0,False
35739,4370171,12018670,card_addr,1.0,False
35740,4371335,4454658,device,2.0,False
35741,4371335,5057972,device,2.0,False
35742,4371335,5142190,device,2.0,False
35743,4371335,5703344,device,2.0,False
35744,4371335,5832656,device,2.0,False
35745,4371335,9555711,device,2.0,False
35746,4371335,9982979,device,2.0,False
35747,4371335,10278630,device,2.0,False
35748,4371335,10611933,device,2.0,False
35749,4371335,11494836,device,2.0,False
35750,4371335,11620848,device,2.0,False
35751,4371335,13084467,device,2.0,False
35752,4371335,14383503,device,2.0,False
35753,4371335,16594200,device,2.0,False
35754,4372531,16411025,card_addr,1.0,False
35755,4373779,6583548,card_addr,1.0,False
35756,4374361,14371993,card_addr,1.0,False
35757,4375544,4947065,device,2.0,False
35758,4375544,4954732,device,2.0,False
35759,4375544,5164938,device,2.0,False
35760,4375544,5510141,device,2.0,False
35761,4375544,8255765,device,2.0,False
35762,4375544,8881605,device,2.0,False
35763,4375544,9496307,device,2.0,False
35764,4375544,9758542,device,2.0,False
35765,4375544,9822382,device,2.0,False
35766,4375544,10019493,device,2.0,False
35767,4375544,11726361,device,2.0,False
35768,4375544,11969799,device,2.0,False
35769,4375544,12352924,device,2.0,False
35770,4375544,13609422,device,2.0,False
35771,4375544,13748171,device,2.0,False
35772,4375544,13933436,device,2.0,False
35773,4375544,15750632,device,2.0,False
35774,4375744,15729902,card_addr,1.0,False
35775,4376235,5374975,card_addr,1.0,False
35776,4376551,12552687,card_addr,1.0,False
35777,4376558,11358146,card_addr,1.0,False
35778,4377189,6804140,card_addr,1.0,False
35779,4377201,12745757,card_addr,1.0,False
35780,4377435,14543200,card_addr,1.0,False
35781,4378537,14272148,card_addr,1.0,False
35782,4378658,5391948,card_addr,1.0,False
35783,4378662,13452069,card_addr,1.0,False
35784,4380136,8663958,card_addr,1.0,False
35785,4380282,5500359,device,2.0,False
35786,4380282,5515475,device,2.0,False
35787,4380282,7415205,device,2.0,False
35788,4380282,7720379,device,2.0,False
35789,4380282,8833595,device,2.0,False
35790,4380282,8969281,device,2.0,False
35791,4380282,10676456,device,2.0,False
35792,4380282,11113405,device,2.0,False
35793,4380282,11249182,device,2.0,False
35794,4380282,14442602,device,2.0,False
35795,4380282,15003008,device,2.0,False
35796,4380282,15069855,device,2.0,False
35797,4380282,15204058,device,2.0,False
35798,4383088,4706994,device,2.0,False
35799,4383088,8844530,device,2.0,False
35800,4383088,9275742,device,2.0,False
35801,4383311,12714111,device,2.0,False
35802,4383311,14046948,device,2.0,False
35803,4384025,4622950,device,2.0,False
35804,4384025,5420400,device,2.0,False
35805,4384025,5682361,device,2.0,False
35806,4384025,5973239,device,2.0,False
35807,4384025,6195013,device,2.0,False
35808,4384025,6203461,device,2.0,False
35809,4384025,7197211,device,2.0,False
35810,4384025,7424992,device,2.0,False
35811,4384025,7577278,device,2.0,False
35812,4384025,7896558,device,2.0,False
35813,4384025,8459851,device,2.0,False
35814,4384025,8473222,device,2.0,False
35815,4384025,8907865,device,2.0,False
35816,4384025,8969592,device,2.0,False
35817,4384025,9291632,device,2.0,False
35818,4384025,9966765,device,2.0,False
35819,4384025,11315055,device,2.0,False
35820,4384025,11525319,device,2.0,False
35821,4384025,12809949,device,2.0,False
35822,4384025,13134767,device,2.0,False
35823,4384025,13543265,device,2.0,False
35824,4384025,13699980,device,2.0,False
35825,4384025,14375724,device,2.0,False
35826,4384025,15361288,device,2.0,False
35827,4384025,15440076,device,2.0,False
35828,4384025,15581246,device,2.0,False
35829,4384025,15705751,device,2.0,False
35830,4384025,15820220,device,2.0,False
35831,4384817,12945588,card_addr,1.0,False
35832,4385076,4502065,card_addr,1.0,False
35833,4385704,14619764,card_addr,1.0,False
35834,4388573,4478933,device,2.0,False
35835,4388914,8737618,device,2.0,False
35836,4388914,10694832,device,2.0,False
35837,4388914,15133426,device,2.0,False
35838,4388914,16669352,device,2.0,False
35839,4389534,10166346,card_addr,1.0,False
35840,4390458,5578126,device,2.0,False
35841,4390458,5603027,device,2.0,False
35842,4390458,6984726,device,2.0,False
35843,4390458,7233026,device,2.0,False
35844,4390458,7326743,device,2.0,False
35845,4390458,8422842,device,2.0,False
35846,4390458,8612118,device,2.0,False
35847,4390458,8625896,device,2.0,False
35848,4390458,10063164,device,2.0,False
35849,4390458,10278358,device,2.0,False
35850,4390458,11049666,device,2.0,False
35851,4390458,11154622,device,2.0,False
35852,4390458,11936654,device,2.0,False
35853,4390458,13388008,device,2.0,False
35854,4390458,13485225,device,2.0,False
35855,4390458,13524323,device,2.0,False
35856,4390458,15275112,device,2.0,False
35857,4390458,15573598,device,2.0,False
35858,4390458,16081337,device,2.0,False
35859,4391287,12970868,card_addr,1.0,False
35860,4393000,11609856,card_addr,1.0,False
35861,4393206,5385581,device,2.0,False
35862,4393206,6696642,device,2.0,False
35863,4393206,6908632,device,2.0,False
35864,4394595,4531964,card_addr,1.0,False
35865,4395933,15821440,card_addr,1.0,False
35866,4396345,15118254,card_addr,1.0,False
35867,4397152,7833650,card_addr,1.0,False
35868,4397797,10731488,device,2.0,False
35869,4399347,9449245,card_addr,1.0,False
35870,4400075,4406595,card_addr,1.0,False
35871,4400075,7678461,device,2.0,False
35872,4400075,9245526,device,2.0,False
35873,4400075,10035954,device,2.0,False
35874,4400075,12058750,device,2.0,False
35875,4400075,12272411,device,2.0,False
35876,4400075,13426720,device,2.0,False
35877,4400075,14209257,device,2.0,False
35878,4400075,14501667,device,2.0,False
35879,4400075,14610497,device,2.0,False
35880,4400075,16482824,device,2.0,False
35881,4400075,16775369,device,2.0,False
35882,4400132,16019934,card_addr,1.0,False
35883,4400183,10550602,card_addr,1.0,False
35884,4400514,16776194,card_addr,1.0,False
35885,4402671,8941214,device,2.0,False
35886,4402671,9815907,device,2.0,False
35887,4402671,10221072,device,2.0,False
35888,4402671,11090423,device,2.0,False
35889,4402671,11105584,device,2.0,False
35890,4402671,11650546,device,2.0,False
35891,4402671,15171241,device,2.0,False
35892,4402671,16011842,device,2.0,False
35893,4402671,16385040,device,2.0,False
35894,4404302,16204183,card_addr,1.0,False
35895,4405396,4795065,device,2.0,False
35896,4405396,4815536,device,2.0,False
35897,4405396,5501570,device,2.0,False
35898,4405396,6265040,device,2.0,False
35899,4405396,6639610,device,2.0,False
35900,4405396,6810234,device,2.0,False
35901,4405396,6813287,device,2.0,False
35902,4405396,7849695,device,2.0,False
35903,4405396,8104975,device,2.0,False
35904,4405396,8204907,device,2.0,False
35905,4405396,8990488,device,2.0,False
35906,4405396,9084901,device,2.0,False
35907,4405396,9431818,device,2.0,False
35908,4405396,10017778,device,2.0,False
35909,4405396,11475941,device,2.0,False
35910,4405396,12840978,device,2.0,False
35911,4405396,13753642,device,2.0,False
35912,4405396,13933923,device,2.0,False
35913,4405396,14932044,device,2.0,False
35914,4405396,15008379,device,2.0,False
35915,4405396,15166363,device,2.0,False
35916,4405396,15417360,device,2.0,False
35917,4405396,16093684,device,2.0,False
35918,4405396,16096447,device,2.0,False
35919,4405396,16142533,device,2.0,False
35920,4405885,9104594,card_addr,1.0,False
35921,4406371,5415637,device,2.0,False
35922,4406371,5645271,device,2.0,False
35923,4406371,6748139,device,2.0,False
35924,4406371,9032288,device,2.0,False
35925,4406371,9041578,device,2.0,False
35926,4406371,9403560,device,2.0,False
35927,4406371,9636903,device,2.0,False
35928,4406371,9923966,device,2.0,False
35929,4406371,11632516,device,2.0,False
35930,4406371,11952084,device,2.0,False
35931,4406371,12141039,device,2.0,False
35932,4406371,14123238,device,2.0,False
35933,4406371,14224714,device,2.0,False
35934,4406371,15288912,device,2.0,False
35935,4406371,15338043,device,2.0,False
35936,4407250,4885953,device,2.0,False
35937,4407250,5487969,device,2.0,False
35938,4407250,6098857,device,2.0,False
35939,4407250,7112780,device,2.0,False
35940,4407250,7691060,device,2.0,False
35941,4407250,8427184,device,2.0,False
35942,4407250,8531173,device,2.0,False
35943,4407250,9352938,device,2.0,False
35944,4407250,9573547,device,2.0,False
35945,4407250,9743753,device,2.0,False
35946,4407250,10328270,device,2.0,False
35947,4407250,13485792,device,2.0,False
35948,4407250,13500289,device,2.0,False
35949,4407250,13614380,device,2.0,False
35950,4407250,14485636,device,2.0,False
35951,4407250,14662681,device,2.0,False
35952,4407250,14933970,device,2.0,False
35953,4407250,15157854,device,2.0,False
35954,4407250,15770815,device,2.0,False
35955,4408392,15417537,card_addr,1.0,False
35956,4408797,5514963,card_addr,1.0,False
35957,4409132,5680463,device,2.0,False
35958,4409132,5705502,device,2.0,False
35959,4409132,5883242,device,2.0,False
35960,4409132,6610822,device,2.0,False
35961,4409132,7201649,device,2.0,False
35962,4409132,7905471,device,2.0,False
35963,4409132,9408543,device,2.0,False
35964,4409132,9939334,device,2.0,False
35965,4409132,10737403,device,2.0,False
35966,4409132,11050562,device,2.0,False
35967,4409132,13227582,device,2.0,False
35968,4409132,13842663,device,2.0,False
35969,4409132,14295237,device,2.0,False
35970,4409132,16468242,device,2.0,False
35971,4409849,5080744,device,2.0,False
35972,4409849,6814739,device,2.0,False
35973,4409849,10234176,device,2.0,False
35974,4409849,11370069,device,2.0,False
35975,4409849,12755547,device,2.0,False
35976,4409849,13745671,device,2.0,False
35977,4409849,15732148,device,2.0,False
35978,4409849,16338082,device,2.0,False
35979,4410318,9914387,card_addr,1.0,False
35980,4410318,11469034,card_addr,1.0,False
35981,4410803,16066063,card_addr,1.0,False
35982,4411804,11498357,device,2.0,False
35983,4411804,13968244,device,2.0,False
35984,4411939,5643780,card_addr,1.0,False
35985,4413898,5510867,device,2.0,False
35986,4413898,5514267,device,2.0,False
35987,4413898,5681091,device,2.0,False
35988,4413898,6019630,device,2.0,False
35989,4413898,6294043,device,2.0,False
35990,4413898,7082230,device,2.0,False
35991,4413898,7287915,device,2.0,False
35992,4413898,7558924,device,2.0,False
35993,4413898,7815710,device,2.0,False
35994,4413898,8496624,device,2.0,False
35995,4413898,8566842,device,2.0,False
35996,4413898,8733927,device,2.0,False
35997,4413898,8980257,device,2.0,False
35998,4413898,9034998,device,2.0,False
35999,4413898,9748867,device,2.0,False
36000,4413898,10328085,device,2.0,False
36001,4413898,10701391,device,2.0,False
36002,4413898,10723196,device,2.0,False
36003,4413898,10736393,device,2.0,False
36004,4413898,10987895,device,2.0,False
36005,4413898,11573610,device,2.0,False
36006,4413898,11648473,device,2.0,False
36007,4413898,11721013,device,2.0,False
36008,4413898,12107787,device,2.0,False
36009,4413898,12396208,device,2.0,False
36010,4413898,12488266,device,2.0,False
36011,4413898,12551783,device,2.0,False
36012,4413898,12922965,device,2.0,False
36013,4413898,13855924,device,2.0,False
36014,4413898,13913629,device,2.0,False
36015,4413898,14770456,device,2.0,False
36016,4413898,14827846,device,2.0,False
36017,4413898,15699590,device,2.0,False
36018,4414092,11137033,card_addr,1.0,False
36019,4417172,14503018,card_addr,1.0,False
36020,4417242,10616720,card_addr,1.0,False
36021,4418699,9217193,card_addr,1.0,False
36022,4418968,15475295,card_addr,1.0,False
36023,4419377,16169467,card_addr,1.0,False
36024,4419564,11705300,card_addr,1.0,False
36025,4419564,11745749,card_addr,1.0,False
36026,4419804,4424705,device,2.0,False
36027,4419804,4582473,device,2.0,False
36028,4419804,4780609,device,2.0,False
36029,4419804,4976705,device,2.0,False
36030,4419804,5517142,device,2.0,False
36031,4419804,5986041,device,2.0,False
36032,4419804,6060335,device,2.0,False
36033,4419804,7113687,device,2.0,False
36034,4419804,7433112,device,2.0,False
36035,4419804,8390121,device,2.0,False
36036,4419804,8456712,device,2.0,False
36037,4419804,8504760,device,2.0,False
36038,4419804,8598798,device,2.0,False
36039,4419804,9186821,device,2.0,False
36040,4419804,10075425,device,2.0,False
36041,4419804,10294781,device,2.0,False
36042,4419804,10397368,device,2.0,False
36043,4419804,10769013,device,2.0,False
36044,4419804,10889613,device,2.0,False
36045,4419804,11580491,device,2.0,False
36046,4419804,11673521,device,2.0,False
36047,4419804,11785836,device,2.0,False
36048,4419804,12176988,device,2.0,False
36049,4419804,12434015,device,2.0,False
36050,4419804,12602461,device,2.0,False
36051,4419804,12865224,device,2.0,False
36052,4419804,13493361,device,2.0,False
36053,4419804,14530848,device,2.0,False
36054,4419804,14601601,device,2.0,False
36055,4419804,14864400,device,2.0,False
36056,4419804,15053369,device,2.0,False
36057,4419804,15055720,device,2.0,False
36058,4419804,15288620,device,2.0,False
36059,4419804,15679046,device,2.0,False
36060,4419804,16256231,device,2.0,False
36061,4419804,16453509,device,2.0,False
36062,4420365,8799714,card_addr,1.0,False
36063,4420379,13096975,device,2.0,False
36064,4421929,14146496,card_addr,1.0,False
36065,4422424,8962529,card_addr,1.0,False
36066,4423942,13276387,card_addr,1.0,False
36067,4424284,4508223,device,2.0,False
36068,4424284,4634646,device,2.0,False
36069,4424284,4837146,device,2.0,False
36070,4424284,5200779,device,2.0,False
36071,4424284,5358659,device,2.0,False
36072,4424284,5392818,device,2.0,False
36073,4424284,6399940,device,2.0,False
36074,4424284,7262023,device,2.0,False
36075,4424284,7627425,device,2.0,False
36076,4424284,7765555,device,2.0,False
36077,4424284,8020468,device,2.0,False
36078,4424284,8461664,device,2.0,False
36079,4424284,8892882,device,2.0,False
36080,4424284,9012561,device,2.0,False
36081,4424284,11953736,device,2.0,False
36082,4424284,12103853,device,2.0,False
36083,4424284,13291054,device,2.0,False
36084,4424284,14672519,device,2.0,False
36085,4424284,14957706,device,2.0,False
36086,4424705,4582473,device,2.0,False
36087,4424705,4780609,device,2.0,False
36088,4424705,4976705,device,2.0,False
36089,4424705,5517142,device,2.0,False
36090,4424705,5986041,device,2.0,False
36091,4424705,6060335,device,2.0,False
36092,4424705,7113687,device,2.0,False
36093,4424705,7433112,device,2.0,False
36094,4424705,8390121,device,2.0,False
36095,4424705,8456712,device,2.0,False
36096,4424705,8504760,device,2.0,False
36097,4424705,8598798,device,2.0,False
36098,4424705,9186821,device,2.0,False
36099,4424705,10075425,device,2.0,False
36100,4424705,10294781,device,2.0,False
36101,4424705,10397368,device,2.0,False
36102,4424705,10769013,device,2.0,False
36103,4424705,10889613,device,2.0,False
36104,4424705,11580491,device,2.0,False
36105,4424705,11673521,device,2.0,False
36106,4424705,11785836,device,2.0,False
36107,4424705,12176988,device,2.0,False
36108,4424705,12434015,device,2.0,False
36109,4424705,12602461,device,2.0,False
36110,4424705,12865224,device,2.0,False
36111,4424705,13493361,device,2.0,False
36112,4424705,14530848,device,2.0,False
36113,4424705,14601601,device,2.0,False
36114,4424705,14864400,device,2.0,False
36115,4424705,15053369,device,2.0,False
36116,4424705,15055720,device,2.0,False
36117,4424705,15288620,device,2.0,False
36118,4424705,15679046,device,2.0,False
36119,4424705,16256231,device,2.0,False
36120,4424705,16453509,device,2.0,False
36121,4425630,14992816,card_addr,1.0,False
36122,4425919,14632505,card_addr,1.0,False
36123,4426646,4818890,device,2.0,False
36124,4426646,5173830,device,2.0,False
36125,4426646,5200796,device,2.0,False
36126,4426646,6012241,device,2.0,False
36127,4426646,6314144,device,2.0,False
36128,4426646,6782862,device,2.0,False
36129,4426646,6846020,device,2.0,False
36130,4426646,6951473,device,2.0,False
36131,4426646,7607749,device,2.0,False
36132,4426646,8051248,device,2.0,False
36133,4426646,9802875,device,2.0,False
36134,4426646,10006397,device,2.0,False
36135,4426646,11836937,device,2.0,False
36136,4426646,12410720,device,2.0,False
36137,4426646,13402807,device,2.0,False
36138,4426646,14420797,device,2.0,False
36139,4426646,14701475,device,2.0,False
36140,4426646,15450601,device,2.0,False
36141,4426646,15487228,device,2.0,False
36142,4426646,15832017,device,2.0,False
36143,4426646,16750636,device,2.0,False
36144,4428954,14460498,card_addr,1.0,False
36145,4429295,5089680,device,2.0,False
36146,4429295,5412992,device,2.0,False
36147,4429295,5508351,device,2.0,False
36148,4429295,5522570,device,2.0,False
36149,4429295,6339156,device,2.0,False
36150,4429295,6386352,device,2.0,False
36151,4429295,7275064,device,2.0,False
36152,4429295,7929949,device,2.0,False
36153,4429295,8638946,device,2.0,False
36154,4429295,8996932,device,2.0,False
36155,4429295,9553174,device,2.0,False
36156,4429295,10356729,device,2.0,False
36157,4429295,10363894,device,2.0,False
36158,4429295,10417638,device,2.0,False
36159,4429295,11905303,device,2.0,False
36160,4429295,12571525,device,2.0,False
36161,4429295,12912537,device,2.0,False
36162,4429295,14103798,device,2.0,False
36163,4429295,14348109,device,2.0,False
36164,4429295,14405275,device,2.0,False
36165,4429295,14465790,device,2.0,False
36166,4429295,15353942,device,2.0,False
36167,4429295,15479958,device,2.0,False
36168,4429295,15484192,device,2.0,False
36169,4429295,15831402,device,2.0,False
36170,4429295,16139726,device,2.0,False
36171,4429295,16686793,device,2.0,False
36172,4432784,5427552,device,2.0,False
36173,4432784,5596429,device,2.0,False
36174,4432784,6809924,device,2.0,False
36175,4432784,7146004,device,2.0,False
36176,4432784,7525149,device,2.0,False
36177,4432784,7611524,device,2.0,False
36178,4432784,9105947,device,2.0,False
36179,4432784,10354257,device,2.0,False
36180,4432784,11475329,device,2.0,False
36181,4432784,11748744,device,2.0,False
